cili,110
vystudovala,109
nicmene,109
media,109
obyvatel,109
miste,109
dokud,109
ceska,109
oci,109
vojaci,108
vyvoj,108
armada,108
kc,108
the,108
pocet,108
nazoru,107
vypada,107
pouziti,107
fyzikalne,107
vyroby,107
druhou,107
fakultu,107
zacit,107
politicke,107
tyce,106
sily,106
jinde,106
obcanu,106
konec,106
nemam,106
jednoho,105
slunce,105
spojene,105
sil,105
dosud,105
zakladni,105
nekoho,105
drive,105
nazory,104
strane,104
inzenyrskou,104
provozu,104
casti,103
vyrobu,103
cesko,103
odpad,103
nova,102
zbytecne,102
zbran,102
resit,102
reaktory,102
mluvit,102
odpoved,102
silne,102
francie,102
pravo,102
cestou,101
prostredi,101
ktereho,101
procent,101
cvut,101
narodni,101
nekolika,101
pripadne,101
nikoho,101
ukrajinu,101
lidstvo,101
dusledku,100
likvidaci,100
udalosti,100
videl,100
izrael,100
praze,100
evropu,99
konci,99
zmrd,99
mnoha,99
moskve,98
politici,98
cilem,98
technologii,98
auta,98
zkusenosti,98
otazku,97
penez,97
pozdeji,97
vaclavagh,97
mensi,97
osobne,97
vedci,97
reakci,97
projektu,97
paliva,97
stavbu,96
cestu,96
studiu,96
teprve,96
jit,96
zacne,96
nejspis,96
ct,96
nejaka,96
moznou,96
vetsinou,96
strana,96
nejvice,96
krize,95
titul,95
slov,95
zhruba,94
ccx,94
doma,94
elektromobily,94
bezpecnostni,94
psal,94
konfliktu,94
aplikace,94
branit,94
problemu,93
obor,93
generace,93
souhlasit,93
ekonomicky,93
mesta,93
neda,93
temi,93
kazdeho,93
stal,92
tj,92
palivo,92
vojsk,92
prohlaseni,92
more,92
brat,92
ionizujiciho,91
pohrozil,91
druhy,91
udajne,91
cesky,91
letadla,91
elektrina,91
globalni,91
vykon,91
komu,91
hlavice,90
zmenit,90
existuje,90
federace,90
slovo,90
tezke,90
dozimetrie,90
britanie,90
prava,90
tou,90
miliardy,90
setkani,90
cssr,90
smerem,89
obeti,89
raketach,89
neumi,89
oproti,89
venovala,89
phd,89
politicky,89
zmeny,89
lidstva,89
budoucnost,88
statniho,88
hrad,88
osobni,88
doktorskemu,88
souvislosti,88
obou,88
podminky,88
zejmena,88
zadnou,88
pul,88
nekteri,88
uhelne,88
dne,87
smrti,87
velkou,87
ministerstva,87
srovnani,87
stovky,87
mld,87
jedne,87
ruskou,87
informoval,87
stane,87
svine,87
skupiny,87
plati,87
ministryne,87
uloziste,87
podporu,86
moskvy,86
mir,86
vesmiru,86
mluvi,86
energetiku,86
nikoliv,86
ruskym,85
nechtel,85
minimalne,85
realne,85
uradu,85
autor,85
patri,85
bezpecnosti,85
ps,85
platit,85
zapade,85
nahodou,85
planety,84
vidim,84
pole,84
planete,84
gorbacov,84
nikde,84
syrie,84
lodi,84
vojaku,84
stavbe,84
letu,84
vybuchu,84
vliv,84
obyvatele,84
reaktor,84
vytvoreni,83
video,83
vedomi,83
cesku,83
stav,83
program,83
skoly,83
dava,83
americti,83
velice,83
smlouva,83
vitr,83
udelal,82
male,82
site,82
otazky,82
doba,82
stavi,82
dni,82
strely,82
historii,82
prostredky,82
organizace,82
minut,82
musime,82
volbach,82
nemecke,82
dali,82
projekt,81
myslite,81
hlavy,81
rada,81
dulezite,81
museli,81
nevedel,80
iran,80
jinym,80
dane,80
potrebuje,80
okamzite,80
schopen,80
rusy,80
solarni,80
zniceni,80
zivotnost,80
rozmistenim,80
ukol,79
energetika,79
severni,79
dokaze,79
dlouhodobe,79
rocne,79
zbrojeni,79
ukazuje,79
mely,79
raji,78
konkretne,78
kremlu,78
naseho,78
jadernem,78
pohled,78
nahradit,78
uderu,78
energetice,78
moskva,78
zajmy,78
ruzne,77
nebudu,77
zajem,77
zakon,77
americkeho,77
tyden,77
riziko,77
poslednich,77
bomby,77
logicky,77
vyroba,77
havarie,76
jiri,76
umi,76
snaha,76
tela,76
meho,76
zacali,76
pocit,76
skoda,76
verit,76
rict,75
zacina,75
hlavnim,75
novou,75
doufam,75
sef,75
maly,75
desitky,75
spolecne,75
namorni,75
novakova,75
okolo,75
rusu,74
mori,74
hranice,74
rade,74
hranici,74
vyrobit,74
pomoc,74
politice,74
ziskat,74
lidske,74
zari,73
nesmysl,73
vykonu,73
znicit,73
vondracek,73
tyka,73
cokoliv,73
cinu,73
zaklade,73
demokracie,73
udelali,73
rikam,72
jednat,72
pripad,72
rozpoctu,72
vyrabet,72
premier,72
obecne,72
afghanistanu,72
bytosti,72
tezko,72
pravdepodobne,72
amici,72
minulosti,72
hlavu,72
vychode,72
ukrajinska,72
stredni,72
dodnes,72
vodu,71
trhu,71
chapu,71
cinnosti,71
listopadu,71
tarasi,71
najednou,71
bojovat,71
existenci,71
jednani,71
dny,71
zpet,71
poctu,71
spojenci,71
prisel,71
hranic,70
zakladny,70
zajmu,70
michalsnobr,70
zasadni,70
centralni,70
ostatne,69
abychom,69
sluzby,69
duchovni,69
mista,69
vysledek,69
zastavit,69
roli,69
uvedl,69
nemeli,69
tenkrat,69
prostrednictvim,69
vystavby,69
mesice,69
zivotni,69
hrade,69
radi,69
zpusob,69
nechteji,69
driv,69
dukovan,69
donbasu,69
cernobylu,68
zacatku,68
nebezpeci,68
babise,68
dalo,68
budoucnosti,68
tym,68
zisk,68
same,68
pracovat,68
nizsi,68
utoky,68
dojde,68
predstavit,67
vsechna,67
podstatne,67
iranu,67
minuly,67
fve,67
soudruzi,67
zajimave,67
byvaly,67
dukovanech,67
rovnez,67
trumpa,67
hezky,67
temelina,67
neexistuje,67
jedina,67
reagovat,67
pondeli,67
ceskych,67
produkce,67
mw,67
duchu,66
formou,66
zije,66
kazda,66
podil,66
okolnosti,66
planu,66
mala,66
polsku,66
socialismu,66
vodni,66
ekonomika,66
valkou,66
prani,66
vyrazne,66
jezise,66
dotace,66
andrej,66
budeli,66
nemela,66
poprve,66
celeho,66
narod,66
zvlastni,66
priklad,66
normalni,66
urad,66
nesmi,66
denne,66
utokem,65
muz,65
jinou,65
rekla,65
zivotu,65
pujde,65
zivote,65
boj,65
voda,65
krym,65
jan,65
ekonomicke,65
politika,65
chovat,65
stran,65
vest,65
chcipnou,65
spojenych,65
zahranicni,65
rici,65
financni,65
klimatu,65
vyse,65
zacalo,65
petr,65
vcera,64
energeticke,64
zruseni,64
obchodu,64
bures,64
snizeni,64
ropy,64
tajne,64
cisla,64
takovym,64
jednim,64
rusaci,64
stavby,64
pochopitelne,64
nechapu,63
stavba,63
podivat,63
republice,63
dostali,63
dostatecne,63
schopny,63
ruce,63
vsemi,63
zabranit,63
vetrne,63
rusti,63
uroven,63
tun,63
zemich,63
kazdem,63
teorie,63
prichazi,62
ovce,62
navrh,62
obnovitelne,62
telo,62
uder,62
jaka,62
funguje,62
prahy,62
cil,62
zemanovi,62
resi,62
voleb,62
vetsinu,62
pisete,62
svetu,62
jehoz,62
investice,62
vs,62
parlamentu,62
vedou,62
dobra,62
noci,62
vystavbe,61
havarii,61
schopni,61
provoz,61
mistni,61
dispozici,61
proces,61
amerika,61
bezpecne,61
budouci,61
nuceni,61
ustavu,61
prvnim,61
radiacni,61
rozhodovat,61
soucasti,61
muzou,61
socialismus,61
plan,61
jakou,60
nechci,60
rusum,60
pozice,60
odzbrojovaci,60
zbytek,60
postupne,60
prijit,60
tematem,60
auto,60
taras,60
komuniste,60
preci,60
vyroci,60
nepritele,60
sanci,60
rozmisteni,60
narody,60
ceka,60
akce,60
mohly,60
dluhu,60
patrne,60
smyslu,60
tanky,59
emise,59
dum,59
oblast,59
ciste,59
komunisti,59
rust,59
vyjadreni,59
ohledu,59
platy,59
musim,59
vojne,59
jednoznacne,59
vyrobe,59
hlavic,59
myslel,59
zacnou,59
zdaleka,59
prestoze,59
nemohou,59
ukrajinsky,59
scenar,59
ctzive,59
rovnou,58
cist,58
podminek,58
nejdrive,58
zen,58
pekne,58
pomalu,58
stejny,58
tvrde,58
materialu,58
cekat,58
dochazi,58
nesouhlasim,58
slovy,58
vyvoje,58
veskere,58
prumysl,58
kldr,58
dohodu,58
rodina,58
nasledky,58
kontextu,58
new,58
washingtonu,57
rodiny,57
zato,57
motoru,57
napeti,57
pochopit,57
rano,57
gw,57
konce,57
jednom,57
nebezpecne,57
leta,57
jede,57
internetu,57
zmenu,57
vybuch,57
chodil,57
miliony,57
udela,57
nejedly,57
vztahu,57
existuji,57
druha,57
kyjeve,57
vadi,57
kapitalismu,57
sujb,57
prisli,57
vysvetlit,57
tlaci,57
mladi,57
knihy,57
relativne,57
duse,57
plny,57
zacala,57
case,57
radon,56
muzes,56
celkove,56
nejvic,56
zdravi,56
sit,56
konflikt,56
pricemz,56
migrantu,56
rizika,56
obrovske,56
nikomu,56
francii,56
nasili,56
nejakeho,56
psat,56
vlade,56
jednotky,56
potreby,56
westinghouse,56
drzi,56
najit,56
meste,56
dostala,55
cekal,55
iraku,55
zakona,55
jizni,55
policie,55
aut,55
elektrarne,55
hledat,55
prispevku,55
fazi,55
trh,55
poradku,55
rikat,55
donecke,55
zalezi,55
zlo,55
postavi,55
niz,55
hlasu,55
nemohl,55
rozumi,55
zprava,55
stala,55
zivotnosti,55
vojensky,55
spotreby,54
probiha,54
snadno,54
ropu,54
delo,54
operaci,54
nasilim,54
zvyseni,54
nemohu,54
zvlaste,54
pobalti,54
dodal,54
zvysit,54
odkaz,54
zpravy,54
prostoru,54
historie,54
zeny,54
davat,54
skutecnost,54
nebe,54
podniky,54
zavislosti,54
zeleni,54
demokracii,54
siti,53
zbranich,53
proudu,53
rozpadu,53
diskuzi,53
vedi,53
zakazku,53
pokani,53
prostor,53
uvedeno,53
odpor,53
vztahy,53
sankci,53
stava,53
pristi,53
srdce,53
podobe,53
oteplovani,53
prime,53
druhu,53
tvori,53
podporil,53
musite,53
podivejte,53
otazkou,53
mwh,53
praha,53
prezidentem,53
rychlosti,53
pristich,53
cen,53
pokracovat,53
soud,53
myslenky,53
hospodarstvi,52
zrusit,52
emisi,52
cine,52
pozici,52
rus,52
systemy,52
svetovou,52
chyba,52
cnn,52
obavy,52
ministra,52
elektrarnach,52
spolecneho,52
naivne,52
agrese,52
nesmysly,52
vyuzit,52
vyuziti,52
financovani,52
lzi,52
mesic,52
zakazat,52
specialni,52
pouziva,52
soci,52
znamo,51
americkou,51
hodi,51
vyrabi,51
mnozi,51
studie,51
kazdopadne,51
znalosti,51
napsat,51
svetova,51
nekam,51
narodu,51
velikost,51
velmoci,51
vedel,51
oznamil,51
skole,51
chodi,51
elektromobilu,51
ge,51
unie,51
nemecky,51
pocitat,51
lidskych,51
zmrdi,51
pravidla,51
nechat,51
martin,51
vychodni,51
tvrzeni,51
ridi,51
konvencni,51
nemusim,51
pristup,50
tele,50
delsi,50
niceni,50
pomerne,50
vysoke,50
agresor,50
soucasnosti,50
oficialne,50
procesu,50
expertni,50
druheho,50
zjeveni,50
zle,50
cezu,50
bruselu,50
programu,50
hraje,50
agresori,50
fungovat,50
dam,50
cesi,50
prodlouzeni,50
moderni,50
cetl,50
nevidel,50
nekomu,50
lidska,50
vzniku,50
bozi,49
dovolit,49
schopnosti,49
bolseviku,49
zalezitosti,49
akci,49
historicky,49
obcane,49
vlastnim,49
strel,49
snemovny,49
jejim,49
mnohe,49
televizi,49
rosatomu,49
jakehosi,49
neznamena,49
nestalo,49
politicka,49
republika,49
prispevek,49
rozhodl,49
parametry,49
fajn,49
mluvil,49
opilci,49
vyzkum,48
muselo,48
radost,48
jinymi,48
dalsim,48
kuzi,48
sovetsky,48
silou,48
clanky,48
reakce,48
apod,48
pozitivni,48
de,48
vratit,48
ekonomiky,48
vychod,48
spolupraci,48
ctvrtek,48
dohoda,48
vojenskou,48
zustava,48
cernobyl,48
zadnem,48
dubcek,48
volebni,48
vysvetlovat,48
odbornici,48
likvidace,48
dodat,48
chybi,48
metru,48
armadu,48
nesmyslne,47
povoleni,47
neslo,47
nicemu,47
evropskych,47
radioaktivniho,47
civilizace,47
cssd,47
vysoce,47
vitezstvi,47
levnejsi,47
omezeni,47
poruseni,47
komunistu,47
chemicke,47
financi,47
cechach,47
mohu,47
vmesovani,47
podniku,47
ucelem,47
nevysli,47
rukou,47
doporucuji,47
uhelnych,47
absolutni,47
siri,47
souvisi,47
obyvatelstvo,47
naivni,47
potrebuji,47
existence,47
buh,47
radiu,47
hrubym,47
kroky,47
vystavba,47
mesicu,47
skonci,47
opatreni,47
drahou,47
kwh,47
tvrdit,46
desitek,46
doslova,46
lidmi,46
drabove,46
dostane,46
vypovezeni,46
zpatky,46
ptejme,46
velkych,46
zni,46
uvnitr,46
vysledky,46
stejnou,46
archavt,46
ambice,46
kazdou,46
konkretni,46
novinare,46
pruplavu,46
skupina,46
jader,46
plany,46
ukrajinskeho,46
ekologicke,46
kg,46
nachazi,46
romove,46
britanii,46
krista,46
dvema,46
jakym,46
statem,46
general,46
dotaci,46
zakonu,45
socialni,45
ziji,45
veku,45
zakony,45
dubna,45
raketami,45
top,45
medii,45
rozhovoru,45
bizarnim,45
zjevne,45
rakousko,45
dodavky,45
kamuflovano,45
zime,45
hodnoty,45
zkratka,45
polska,45
neskakejme,45
fuze,45
uspesne,45
obriho,45
alexandrmitrofa,45
tanku,45
nerozumi,45
odpovedi,45
natolik,45
projekty,45
jakych,45
prachy,45
teoreticky,45
drazdi,45
pozornost,45
sa,45
svaz,45
stejneho,45
rikaji,45
diskuze,45
napadeni,45
mostu,45
sik,45
vyhrozuje,45
otevrene,45
rozumne,45
blabol,44
rodin,44
zena,44
negativni,44
ponorky,44
mych,44
oba,44
bohatstvi,44
nest,44
dvakrat,44
nechal,44
munice,44
stacilo,44
pouzivaji,44
vzpominam,44
dolet,44
ztraty,44
atomove,44
chysta,44
prvnich,44
vlastnich,44
tridy,44
chtela,44
el,44
pouzije,44
expert,44
kecy,44
vidime,44
levne,44
tlak,44
znam,44
vodou,44
verejneho,44
ochranu,44
politickych,44
trva,44
krasne,44
vysvetleni,44
bezne,43
vysoky,43
kilometru,43
britove,43
vydavali,43
nastesti,43
vyzkumu,43
oznacil,43
hnuti,43
jinam,43
nezavislost,43
argument,43
letos,43
dimenzi,43
cinou,43
nevadilo,43
hovno,43
operace,43
zony,43
jasny,43
kaliningradu,43
vychazi,43
kterymi,43
politik,43
merkelova,43
dopravni,43
mocnosti,43
vzdelani,43
uvedomit,43
stredu,43
model,43
naproste,43
revoluce,43
strasne,43
letadlo,43
poslanec,43
verim,43
zaplati,43
dojit,43
nichz,43
vidi,43
vladimira,43
min,43
pravidelne,43
zapadnich,43
fb,43
aktualne,43
reality,43
pocatku,43
fin,43
skvele,42
skrze,42
kteremu,42
obyvatelstva,42
super,42
ukrajinci,42
skody,42
zastupce,42
praxi,42
obvykle,42
fyziky,42
potrebujeme,42
projevu,42
poradce,42
soucasna,42
rise,42
vojenska,42
